text,label,domain
采用WIMP此一界面典范。WIMP是由「视窗」（Window）、「图标」（Icon）、「选单」（Menu）以及「指标」（Pointer）所组成的缩写，其命名方式也指明了它所倚赖的四大互动元件。视窗是一个可见的范围，每一个视窗均被视为独立的执行终端。一个视窗通常能够包含文字与图像。一般而言，为了增进视窗的可用性，一个视窗通常会包含各种控制元件，例如卷轴（Scrollbar）、标题列（Title Bar），以及调整大小及缩放功能的元件。当两个或多个视窗同时出现在桌面（desktop）上时，使用者可依个人的需求选择使其交叠、并排或著是串连。图标是用来表示或指示使用者执行程序的简单图像，举凡缩小的视窗、桌面上的垃圾桶或著是程序的执行捷径，都可用图标来表示。图标的设计可以选择写实地再现它所代表的功能（例如：垃圾桶），也可以高度抽象。一般来说，WIMP这种介面最依赖的人机互动模式之一，就是「点选模式」（pointing & selecting）。因此，指标的存在对WIMP而言当然也是不可或缺的。指标的图示通常不只一种，而不同的指标图示同时也就代表了不同的功能，例如指标旁边带有沙漏即代表系统正在忙碌。然而，无论是何种设计，每一种指标都有「热点」，也就是它负责指定的区块。选单不仅在视窗介面的系统中扮演重要的角色，在其他非视窗介面的系统中往往也是相当普遍的存在。一个选单通常包含了以文字、符号与图像组成的命令列表，使用者借由指标点选以执行相关的程序。一般而言，选单的类型大致上有以下四种：下拉式选单（Pull-down menus）、下降式选单（Fall-down menus）、钉附式选单（Pin-up menus）、弹出式选单（Pop-up menus）以及环形式选单（Pie menus）。除了以上四种主要互动元件之外，一般而言WIMP也包含了以下三种元件：按钮是一个独立的控制项，可供使用者点选以启动特定的程序，或著是在两种系统状态之间做切换的动作。许多系统都会有一条或一块区域，上头布满了图标或是按钮，以提供使用者启动他最常使用的执行程序。工具栏（toolbar）的功能近似于选单，但因为工具列上往往只用图标，而非选单上常用的文字描述，因此得以在最小的空间内塞入最多的功能。对话框（Dialog box）是系统为了要提醒使用者特定资讯而出现的视窗，除了显示警告讯息之外，对话框还可以担任「确认者」的角色，比方说存档时的位址、档案的删除与否等互动状况。当苹果电脑取用了帕罗奥多研究中心（Xerox Palo Alto Research Center）的点子，并大量应用在畅销的麦金塔电脑（Macintosh） 上时，也一并针对WIMP这个互动介面典范确立了数项标准。Windows大部分的设计理念来自于麦金塔的指引方针；事实上，早期视窗系统的某些功能还是苹果电脑所授权。以下是视窗系统与麦金塔系统明显的相异之处：,0,wiki
全3卷。相信都市传说的人们会被「故事」缠上。那些具有不思议力量的物语被称为「寓言」，而被缠上的人会被称为「」。受到「床下拿斧头的男人」所苦，每日无法安眠的平治 香苗，在互联网上的聊天室中的得知亚想侦探事务所而前住探访。其所长受到「连续打100个嗝就会死」与「厕所的花子」两个寓言所缠著的「寓言附体」，并是把「寓话」击消灭的「寓言侦探」。香苗的性命被亚想所救，因为没有金钱支付委托的酬劳，而在亚想侦探事务所中工作。亚想、香苗、以及缠著亚想的寓言「花子」三人，持续解决与寓言纠缠的事件。其结局会……。两个版本都是由角川 Comics・Ace所发售。作者的第二作《未来日记》决定动画化的时间发行完全版。,0,wiki
《第二公民权利和政治权利国际公约》。,0,wiki
0公尺。本鱼体型修长，头平扁。喷水孔小，位于眼后。钝鳞细如绒毛。尾柄及尾鳍背缘有二纵列大型鳞片，故外形呈锯齿状。第一背鳍在腹鳍上方或以后，臀鳍在第二背鳍下方略前。体一致呈褐色，各鳍先端灰色或黑色，体侧无横带。体长可达45公分。为小型底栖性鱼类，常出现于沙泥地、石砾滩，甚至礁岩区，以鱼类、甲壳类及软体动物等为食。卵生。食用鱼，剥皮后，红烧或煮姜丝汤皆宜，亦可腌制成沙鱼烟。鱼体小型者，充当下杂鱼。,0,wiki
。任第十届全国人大代表，第十届四川省政协常委，第十二届全国政协委员。2018年1月，当选第十三届全国政协委员。,0,wiki
任户部郎中。崇祯元年（1628年）改陕西布政使司参政、守陕西关南参议道。崇祯五年（1632年）担任郧襄兵备副使。崇祯九年（1636年）担任佥都御史、抚治郧阳。明亡后归顺清朝，授都察院右佥都御史、南赣巡抚。,0,wiki
。尚绮心儿的父亲是吐蕃名将尚赞摩（），曾追随琛·尚·杰斯秀亭（尚结息）和恩兰·达扎路恭（马重英）入侵唐朝、攻破长安；后于678年代替尚悉结专管东部事务，屡犯唐朝边境。赤松德赞在位期间，派尚绮心儿带兵攻略唐朝辖下的陇右。767年，攻陷瓜州，随后围攻沙州。沙州刺史周鼎大惧，准备逃往回鹘，被都知兵马使阎朝杀死。此后阎朝领沙州人据城抵抗，781年，因弹尽粮绝，向尚绮心儿投降。后来，尚绮心儿奉赞普之命镇守沙州。在沙州期间，他致力推行佛教，非常礼待佛教僧人，《敦煌文书》中保存有不少他的祈祷文。约800年，尚绮心儿击败了阿拉伯阿拔斯王朝军队，在今日的喀布尔设立行政机构，并胁迫被俘的阿拉伯军队到吐蕃东部边境服役。尚绮心儿大约在810年起取代韦·论·莽支拉略（），担任大贡论一职，并兼任吐蕃的东道节度。在任期间，出兵攻打并占领西域广大领地。815年，与政务九大臣之一的尚拉桑波（）一起，率军讨伐党项和已经走向衰弱的回鹘，大破之，逼近其牙帐。但次年得知赤德松赞去世的消息，便迫回鹘可汗签订盟约，随后撤军回国。819年，吐蕃与唐朝失和，发生战争。阴历八月，尚绮心儿与尚塔藏、论三摩一起，率领十五万大军包围盐州城，遭到盐州刺史李文悦的顽强抵抗。战役持续了二十七天，直到朔方将史敬奉率兵出现在蕃军的后方，尚绮心儿才率兵退去。821年，唐穆宗新立，吐蕃与唐朝达成和解，双方互相派遣使者前往对方都城会盟，史称“长庆会盟”。尚绮心儿参加了这次会盟，是这次会盟中地位第二的吐蕃官员，位在僧相勃阑伽·云丹之下。今日拉萨大昭寺前的唐蕃会盟碑上可以看到他的名字。823年，尚绮心儿回到沙州。他大约在836年左右逝世，其大贡论之位被韦·甲多热（结都那）取代。,0,wiki
，转投凤凰卫视。2013年重返亚洲电视。,0,wiki
时代初期的公卿。出身于藤原北家，是大纳言・藤原真楯的三男。官至従二位・右大臣、赠従一位・太政大臣。又有后长冈大臣的称号。因平定平城上皇的政变有功，颇受嵯峨天皇的信赖。成为藤原北家在政治上发迹的滥觞。,0,wiki
芽、延缓果实成熟、促进果汁生产、和增进再水合（re-hydration）等。此灭菌原理是以电磁波辐射的能量破坏生物体中的DNA结构，使得微生物无法再继续繁殖，同时也能造成植物胚芽停止生长分化。,0,wiki
下，创造了德甲历史上最快被罚下的球员纪录。,0,wiki
人也常被外人称作布须曼人（，意为“丛林人”），但这被认为是一种贬损的称呼。自1950年代开始，桑人社会开始进行现代化。此外，遗传学上根据人类Y染色体DNA单倍型类群的研究显示，此民族可能是世界上现存最古老的民族之一。2009年的一项非洲人基因多样性调查显示，桑人是非洲基因最多样的五个民族之一。,0,wiki
根据《罗伯特议事规则》，权利动议包含唤起日程、、、休息动议与权宜问题等。《》删除权利动议中的延会动议与唤起日程，它认为唤起日程可用秩序问题取代。,0,wiki
坑地区为一街庄，称为「丁仔兰坑庄」，隶属于三貂堡。该庄东北鱼行庄为邻，东南与枋脚庄、杠仔藔庄为邻，西南边为大平庄，西北边为三叉坑庄、平林庄、顶双溪庄。1901年（日治明治三十四年）11月，该庄隶属于基隆厅，编入第十区。1905年（明治三十八年）7月，第十区、第十一区合并为「杠子寮区」。1920年（大正九年），该庄改制并雅化为「丁子兰坑」大字，隶属于台北州基隆郡双溪庄。战后双溪庄改制为双溪乡，隶属于台北县，大字亦改制为村。2010年（民国99年）12月，台北县升格为新北市，双溪乡改制为双溪区，村改制为里。北39线为丁子兰坑地区的主要连络道路。,0,wiki
示,0,wiki
重大问题。1975年12月18日，毛远新（当时是毛泽东的联络员）向毛泽东写报告说：“此次请示是否可以把主席近一时期有关指示整理一下，开会时印发大家学习”。毛泽东批示“可以”。1976年2月2日，毛远新再次给毛泽东写报告说：“作了一些补充……请主席审阅。”毛泽东批示“可以”。1976年2月25日至3月3日，中共中央召开各省、市、自治区和各大军区负责人会议（又称第二次打招呼会议），期间传达了该指示。1976年3月3日，中共中央发出通知：“现将《毛主席重要指示》印发给你们，请你们组织县团以上干部认真学习，深刻领会，坚决贯彻执行。”3月3日6时，毛泽东批示“同意”。4月上旬，传达范围扩大到基层党支部书记。,0,wiki
）附近，人称「亭仔脚王爷庙」，台湾日治时期曾在此发生了惊动大日本帝国的西来庵事件。台南西来庵的起源有多种说法，姑列于下。一是日治时期之初，日军驻在台南白龙庵附近，但每次扶乩或迎神赛会，让士兵们觉得吵闹异常，经过交涉后，庙方在亭仔脚街建立新庙，在此举办宗教活动，自比为达摩祖师开宗立派，故以「祖师西来」之意，改称西来庵，而信众改到新庙宇扶乩、求签。也有说法表示清代时，台南白龙庵多为福州籍官兵祭祀，闽南士绅为了祭祀方便，分香建造了西来庵。另一说法则是有一名旅行者携带福州白龙庵香火，经过亭仔脚街，打算如厕，又恐怕污秽香火，于是将香火绑在树上，如厕后，却发现解不开香火，认为是神意打算留下，于是嘱托乡民祭拜，因福州为西，台湾为东，故称「西来庵」。另说则是旅行者忘了香火，而香火夜半放光，乡民认为是五福王爷显灵，于是建庙奉祀。1915年余清芳等人在此处扶乩，自称神谕，鼓动信众两千人，号召起事抗日，时称「西来庵事件」。是台湾日治时期诸多起事之中规模最大、牺牲人数最多的一次，同时也是台湾汉人第一次以宗教力量举兵，最后一次以武力抗日的重要事件。惟起事失败，台湾总督府随即命令，将庙中张王爷、刘王爷、小刘王爷、孙真人等神像，送到「总督府警察官及司狱官练习所」做为收藏品之外，其他钟王爷、史王爷、赵王爷、雷王爷、王千岁等神像则会同庙方与士绅将之「火化升天」。庙方执事者为求免祸，将庙宇捐献给总督府，而后成为「国语研究会」地址。此时西来庵善信与竹溪寺僧侣，将庙中一些五福王爷神像，抢救出来，改奉于竹溪寺。台语俗谚曰：「余清芳，害死王爷公。王爷公无保庇，害死苏阿志。苏阿志无仁义，害死郑阿利。」就是讲述此事。另外的说法是，警员们收缴了庙宇王爷们的塑像，连同神轿，在底下堆金纸，泼撒灯油，打算一起烧毁「送神回天」。乡民向警员索讨神像，要求「法外开恩」。带队的干部说：「我们奉长官严命，不能不执行。法外开恩的话，给你们一段时间，倘若王爷神轿能自己移动，我们便相信神迹，把一尊主神神像还给你们。」，为确保是自己移动，这位干部还令警员们持步枪守护神轿，乡民都不能靠近，眼看约定时间已到，乡民泪眼纷纷，束手无策。突然两只狗打架，撞了进来，神轿移动。警员们认为是神迹，把宣灵公也就是刘府王爷的神像，还给了乡民，乡民将神明供奉于竹溪寺。1945年二次世界大战结束，中华民国接管台湾，檀越陈清吉等人于正兴街重建庙宇，称台南市全台西来庵，简称台南西来庵。后因土地遭到政府征收，2001年在大兴街重建。,0,wiki
的塞尼耶合并成为塞尼耶圣索沃尔（）。圣索沃尔人口变化图示,0,wiki
299.66，银纬-48.1，其B1900.0坐标为赤经，赤纬。,0,wiki
学院，2003年毕业后留校，任北大方正乒乓球俱乐部总经理兼总教练。2015年7月，被北京大学授予教育管理专业法学博士学位。,0,wiki
士第三甲第六十名，授行人，擢监察御史，巡按浙江，仕终山东参议。曾祖父贾孝先。祖父贾彦弼，曾任铅山县知县。父亲贾仕祯。,0,wiki
"年以三人美声合唱团体Y.I.Y.O之成员身分出道，于2002年发出第二张专辑后解散。2003年以欧得洋为新艺名重新出发，前三张专辑皆以虚拟歌手方式发片。2009年才以真实面貌示人。专辑名称：北半球有欧得洋发行日期：2004/1/1 原来音乐啊…好听，就这么简单！林依晨『孤单北半球』的原曲原唱，一个清新、深情、充满了浓浓民谣风，又认真唱歌的声音，简单、诚恳直指人心的动人专辑『北半球有欧得洋』孤单北半球+12首隽永好歌，清新上位。 曲目介绍：欧得洋看见6色彩虹 发行日期：2005/06/032005年 网路小王子欧得洋全新专辑【欧得洋看见6色彩虹】，由名制作人方文良率领原制作班底，全新打造13首香纯回甘感人好歌，今年夏天再创传奇。曲目介绍：为了配合《看见 Ocean 欧得洋大型音乐会》， PLAY MUSIC 将在10月7日 发行欧得洋特别纪念版《有故事的人》的单曲CD。这首歌《有故事的人》是经过特别的挑选 , 不但反应了欧得洋的心情写照也 回应这一年来歌迷们心中的许多疑问。首4000位购买欧得洋特别纪念版《有故事的人》单曲 CD 的人将会获得一对《看见 Ocean 欧得洋大型音乐会》入门票和一个欧得洋特制的手机吊饰 Wiper . 曲目介绍：北半球三部曲之最终章- 欧得洋 101封情书2004孤单北半球…2005六色彩虹…2007.7.20终于等到北半球三部曲之最终章「欧得洋 101封情书」坚持无翻唱！最有诚意的11首全新创作「欧风情歌」专辑曲目:在孤单北半球 望著六色彩虹 收到101封情书回首青春 欧歌真爱一次完整收藏 欧得洋欧歌真爱 欧得洋完整精选2004-2008 (2CD)2004「北半球有欧得洋」专辑，缔造新加坡本世纪后无来者的销售纪录2004~2007欧得洋以北半球三部曲─三张全新创作的纯爱专辑，用他几近纯净无染的歌声，完整说完了一段属于你我青春的故事，感动无数人心初恋情人的手机答铃你们第一次牵手的歌想念时的耳机里……如果回首青春，有什么值得你留下来珍藏的，应该都纪录在欧歌真爱 欧得洋.完整精选曲目介绍：2009年乐尔唱片 台湾水星音乐 跨海联手 暖意奉献2009振奋人心最新单曲，在全世界的谷底，你最想听到的温暖共鸣！EP曲目介绍：2011年首张创作大碟“留给幸福的十张纸条”秋天 一个适合归零的季节执著归零 虚伪归零 蠢动的残念归零尘嚣的繁复归零他在 秃笔与谱纸磨擦声里 重复破坏与重生在 零落的吉他与片段哼唱中 定位出更真实的自己两个秋天过去了2011 欧得洋让你用耳朵看见了他”留给幸福的十张纸条”专辑介绍欧得洋蛰伏两年埋首创作，找来老搭档制作人方文良操刀，在首波主打《心酸的问候》中，简单的旋律，层次分明的细腻编曲，欧得洋在制作人要求下，尝试丢掉之前美声演唱习惯，以较原始粗糙、不经修饰却发自初衷的低吟唱法，呈现分手恋人多年后偶遇问候的心酸感。专辑里，欧得洋企图从多个角度去关注这世界，让爱这个字，不仅是情人之间才有的感受。《谢谢爱》一曲，在串起世界各地的语言”谢谢”声中要我们随时大声勇敢不吝惜地去感谢这世界所给予的一切，不论好的坏的。《有风景的路》你曾有过多少梦?有多少落空?开头两句歌词直击了多少曾经努力追过梦的人心，温暖却勇敢的乐风，像搭在你肩上老友温暖的手，让你知道，在追梦的路上，并不孤独。《忍者任务》承袭了OCEAN式小男人幽默逗趣，编曲融合有如线上游戏配乐般的东洋曲风，另人莞尔。《爱你的资格》他的离开让你心痛不已，换个角度想，他是否符合了爱你的资格了吗? 带有中国风R&B的前中尾奏与演唱时形成强烈的对比，让听觉更为丰富。欧得洋的音乐，如同他给人的感觉一样，简单而温暖，他不急于告诉你他多爱你或是多痛，他习惯把情感唱进歌里，让你体会他伤痛过的、他感动过的、他喜悦过的，期待你用心去感受，这一张专辑里更多这样的欧得洋。欧得洋 Ocean 给您最纯粹的音乐听觉感动-《心酸的问候》聆听他的声音，仿佛被带入另一种纯净的国度里没有一点杂质、没有一点吵杂，让人停留在那单纯的境界感到安静舒服。2011年首波主打《心酸的问候》 专辑曲目介绍：2015勇敢启动温暖以外 多加勇敢因为有你 永不分开在嘶吼一片的流行音乐狂潮中我们依旧澎湃的内心其实已经很久没被有温度的歌曲给打动了欧得洋2015《因为有你》全新专辑精彩收录11首音乐作品 上一次被打动还记得是那个有著温暖声线唱著「孤单北半球」的腼腆大男生这一次因为有你他积极面对人生挫折承诺勇敢继续歌唱「闭上眼 微风轻轻吹过 赶走寂寞 看不见痛苦」「买一张 时间列车的票 抛开一切 奔向未来」「我相信 时间的河 串起爱情海」「终点站 一起到老 永远不分开」「孤单北半球」的原唱：欧得洋，2015年3月4日将推出全新专辑：「因为有你」。这是他继2011年11月推出的专辑「留给幸福的纸条」后，在经纪人力挺支持下花费3年4个月催生出的新专辑，专辑里除了重唱经典成名作「孤单北半球外」，欧得洋一共还创作了8首新歌。其中做为首波正式主打的「时间的河」，由欧得洋谱曲、艾莉斯填词，不仅有男声独唱版，还收录有欧得洋同门师姐：坣娜参与的男女对唱版本，而这个男女对唱版本，也是「因为有你」这张专辑的第1波主打歌曲。欧得洋开心说：「我与娜姐3年多前变成同门师姐弟后，2年多前因为跟著经纪人去上她的瑜珈课，又多了一层师生关系。这次请到她为我跨刀合唱后，我们又再多了一层合作关系！我之前看到她都不敢提想邀她合唱的事，真的很谢谢她的加入，让这首歌曲情感更丰富、也更有层次感！」欧得洋亦表示，他与坣娜将要努力活在当下的感觉发挥得很淋漓尽致，「我与工作伙伴们都有预感，这首轻松不悲情的对唱情歌，一定很快就会在KTV里传唱开来！」欧得洋《因为有你》推荐曲目：●《孤单北半球》重新编曲重新演唱更增添一份温暖成熟的韵味●《时间的河》高传唱，轻松合唱情歌 数位媒体一致推荐 ●《因为有你》熟男女票选最爱 ●《过日子》唱出小市民的生活心态是一首在KTV欢唱时可以用力嘶吼尽情发泄●《音乐盒》唐从圣的词曲,以男男对唱的方式唱出二世代的情感专辑曲目：1. 孤单",0,wiki
这些海螺的螺壳呈纺锤形，有明显阶梯状的外壳，它们被几条螺旋线所占据。最后的处理通常是杯形的，具有椭圆形的壳口。壳长约为12厘米。这些肉食性海螺栖息于温暖海洋的沙滩、淤泥和泥床上，中等至深海。,0,wiki
"5,197人。论人口在本州排行第 210。",0,wiki
每平方公里41人。,0,wiki
人。朗多尔特人口变化图示,0,wiki
12世纪，为舜天王所建。在舜天王朝、英祖王朝和察度王朝，浦添城一直是琉球的都城。浦添城内的建筑物曾经过多次改建，最后在1609年萨摩藩入侵琉球之际被萨摩军队焚毁。由于浦添城地势险要，适宜防守，在1945年冲绳岛战役中，日军在此建立据点进行死守。美军发起先后11次进攻，经过三周时间才攻陷此地。1989年8月11日，浦添城被日本列为国之史迹。近年来，在浦添城遗址上曾发现元押和中国式瓦当等文物。,0,wiki
一名参赛者－季军安娜莉·提普顿一同客串亮相。森玛花于1990年1月20日（有网站指出萨曼莎是生于同年3月6日）出生于加利福尼亚州伍德兰丘处，在参选全美超级模特儿新秀大赛前，她是一位知名的#20高中学生排球运动员，亦是足球员及越野跑手。身高约180cm。森玛花是第十一季中最年轻的参赛者，当时只有18岁。但是她的实力并不逊色于其他参赛者，她是第十一季中在每周排行第一名最多次数的其中一位(2次)，更是在第十一季中唯一一位在同一周之中胜出两个小挑战的参赛者。其实力及性格在早期更被泰雅·宾丝、杰·曼纽尔及尼祖·百克等的赞赏及认同。但在第五集中森玛花犯的错误就差点把她撵回家。虽然被多次劝止，但森玛花仍在摆姿势时将裙子撩起，并惹怒设计师，指觉得被她的表现所侮辱，最终落入包尾。幸好森玛花的照片很美而胜于另一名参赛者而继续留下来比赛。然而她在第六集中重拾信心，拍出好照片而获得本周第一。在最后一集的冠军争霸中与冠军美琪·苏莉云斗得激烈，泰雅·宾丝欣赏森玛花在超模的投票区中能熟练地支配肢体已经有成为名模的样子，尼祖·百克更欣赏森玛花在泳装照中散发出女人的精致、迷人、性感，泰雅·宾丝更认为这周的她真正成为顶级模特儿。在后期的自然拍及彩妆照中亦与冠军美琪·苏莉云不分上下，所有人都欣赏森玛花在自然拍中的态度、表情、肢体、一切都完美地展现，但可惜的是最终评审认为森玛花有时过于商业代的形象而败给了冠军美琪·苏莉云并屈居于亚军。森玛花在比赛拿两次第一，也胜出两次挑战。在比赛后，森玛花得到了L.A. Model Management的签约，并成为旗下的名模特儿。另外，在生活大爆炸第二季第七集「The Panty Piñata Polarization」中，森玛花与另外一名第十一季参赛者－季军安娜莉·提普顿客串亮相。在近况相片中亦见安娜莉·提普顿与森玛花·波特的好友关系。最近，森玛花亦与美琪出席数个大型的时装展－阿姆斯特丹国际时装周2009（Amsterdam International Fashion Week 2009）。她被AMFI、EиD by Eva、Delia、Ready to Fish by ilja 及 Addy van de Krommenacker 邀请担任时装模特儿。,0,wiki
。,0,wiki
学士。乾隆五十四年，任内阁学士。乾隆五十七年，任江南乡试副考官、浙江学政。乾隆六十年，任兵部右侍郎。嘉庆元年，任会试副考官、武会试知武举。嘉庆二年，任江西学政。嘉庆三年，任兵部左侍郎。次年，任翰林院编修。著有《九章算术细草图说》九卷，《海岛算经》一卷。,0,wiki
被列为军事禁区，也禁止随意登岛。德光岛上设有训练新兵的基本军事训练中心（Basic Military Training Center）。在2004年，马来西亚联邦政府不满新加坡政府在德光岛及新加坡本岛进行大规模的填海工程，认为这是破坏海洋生态的行为，并且损害了马来西亚的利益，马来西亚政府曾经在德国的汉堡市之国际海洋法法庭提起诉讼，全体23名法官一致判新加坡胜诉，裁决新加坡政府可以继续进行填海工程。,0,wiki
，他毅然决定举办个人首届慈善篮球表演赛为同胞筹集善款，最后得到广泛好评。2005年正式接受篮球培训，以全面的技术著称，他拥有目前国内的最强得分水平，已经成为内蒙古最具影响力的球员，曾短暂在CBA中效力。曹志鹏冠军之巅篮球训练营是以他名字命名的，是该地区篮球培训的领航企业。中远距离的投射能力是他主要的得分手段，在得分榜、实力榜中位列榜首。由于常年献身慈善事业，并在国家灾难时积极捐款，捐助物资，援助同胞重建家园，2012年首次被内蒙古文明办递交到中央宣传部和中央文明办入围由其联合评选的“中国好人”候选人之一。2013年，移动集团在内蒙古开展大学生三人篮球争霸赛暨啦啦队海选，项目负责人在考虑活动形象代言人的范围时，曹志鹏进入了他们的视野；他们开始试图联络曹志鹏方面的负责人，因为他们认为其既是出生在内蒙古的体育明星，也热衷公益事业，正符合移动举办此次活动的目的。此次活动覆盖呼和浩特、包头和通辽三个地市约30所学校参与；曹志鹏将以活动形象代言人的身份出席活动启动仪式及闭幕式，并发言鼓励大学生多到篮球场打打球强身健体，在培养自己的意志品质的同时还能锻炼自己的团队协作意识。,0,wiki
海拔高度为399米（即1309英尺）。,0,wiki
预留腾桥站。2011年6月大唐抚州电厂项目获得了国家能源局审批，铁路专用线接轨于接轨与腾桥站。2012年7月有网友在百度贴吧发帖表示腾桥站将随铁路一同建设。2013年1月30日向莆铁路江西段的最后一座桥梁在腾桥站内架设完毕，并确认腾桥站已由预留改为拟开通。2013年8月8日18时疏解线铺设完毕。2013年9月26日与向莆铁路一同启用。2015年为昌福线（建设时称为向莆铁路的大部分路段）上的车站，由南昌铁路局管辖。2016年南昌铁路局重新公布了管内的车站等级，本站为四等站。,0,wiki
湾天后庙，原址为于1982年拆卸之铜锣湾裁判司署。天后站启用后，维多利亚公园所在地一带，原称铜锣湾的地区逐渐被香港人称为「天后」。由于此总站有多条由各间巴士公司独营及联营的路线使用，所以为少数同时设有九巴、新巴及城巴站长室的总站。目前栢景台的位置前身为铜锣湾裁判署，是一座楼高十层、充满十九世纪色彩的古典建筑物，而裁判署外的铜锣湾裁判司署巴士总站估计于1973年4月10日已出现。配合地下铁路港岛线天后站及留仙街天桥（后来搁置）之兴建工程，巴士总站所处的停车场及隔邻的油站被拆卸以兴建该站。天后地铁站于1985年5月31日启用，而裁判司署则到约1987年才拆卸，原址改建为住宅栢景台，并于1989年3月入伙。而当时称为「天后地铁站交通交汇处」（MTR Tin Hau Station Transport Interchange）的总站则于同年10月7日开放使用。 2009年此总站进行翻新工程，改善照明系统及在墙身上安装铝版墙，并增设车站名称标志。2009年12月，新巴一辆Enviro500 11.3米（4001／NW9472）行走25线时，因误闯此站南面楼底较低的小巴车坑，导致上层车头严重损毁。政府于2013年10月22日向立法会提交《2013年区议会条例（修订附表1及3）令》，将天后选区（C16）及维园选区（C18）由东区拨入湾仔区，以落实在第五届区议会调整东区与湾仔的地方行政区分界。修订于2014年1月22日于立法会获得通过，并于2016年第五届区议会运作时生效，此总站因而改属湾仔区。于2008年5月13日投入服务，往来大埔及天后站，途经大老山隧道、东区海底隧道、西湾河、鲗鱼涌及北角，只于平日繁忙时间提供服务。于1992年5月30日投入服务，当时路线编号为114线，来往深水埗码头及中环（港澳码头），由九巴及中巴联合营办。1997年5月1日为配合西区海底隧道通车，本线总站延长至此站及改经西区海底隧道，并改称为914。及后由新巴接办，亦不再途经弥敦道，在2006年1月8日九龙区总站亦延长至海丽邨，为西九龙新区居民提供过海隧道巴士服务。于2004年10月25日投入服务，取代第一代914P线。此线与914线不同的是改经港湾道及告士打道，不经轩尼诗道，初时取道港湾道及鸿兴道，后来配合告士打道天桥工程，改经湾仔码头巴士总站及告士打道直入告士打道天桥。2006年1月9日由南昌站延长至海丽邨。于1997年9月8日投入服务，取代行走红磡海底隧道由青衣往上环的348线。1998年7月16日加开平日下午回程服务，往青衣方向改经西九龙公路及青衣（南）。2011年7月4日，下午回程班次由长安延长至长宏。2016年10月22日增设星期六、星期日及公众假期早上由长宏开出的去程班次，并增设星期六、星期日及公众假期下午由本站开出的回程班次。2019年1月28日，星期一至六早上特别班次改编为948A线及948B线，其余班次以长安为总站，并延长两边服务时间。于2019年1月28日投入服务，前身为948线早上由长安开出的特别班次。此线与948线不同的是不经长宏邨。于2019年1月28日投入服务，前身为948线早上由翠怡花园开出的特别班次。于2004年10月11日投入服务，此线与948线不同的是不经长康邨、长青邨、中环码头、香港邮政总局，能够为长安邨、枫树窝路及青衣乡事会路一带提供更快捷的过海隧道巴士服务，只于平日上午繁忙时间提供服务。于2011年7月4日投入服务，此线与948线不同的是改由长宏开出及不经长安邨、枫树窝路、青衣乡事会路、中环码头及香港邮政总局，只于平日上午繁忙时间提供服务。提供元朗往来香港岛的巴士服务，于1997年10月19日起投入服务。于1998年1月18日投入服务，2001年4月2日港岛区总站迁往此站，途经铜锣湾、湾仔、金钟、中环、上环及东涌。于2015年9月20日投入服务，此线与E11线不同的是绕经东涌北。于2012年8月20日投入服务，，途经东涌北、上环、中环、金钟、湾仔及铜锣湾，只于平日上午繁忙时间提供服务。,0,wiki
或“铜顶莲花圣寺”。铜色山是莲花生所居净土之名。喇嘛岭寺距离巴宜区八一镇30多公里。喇嘛岭寺是家传寺庙，由宁玛派活佛顿迥扎益西多吉在1930年代末创建。1950年，该寺毁于地震。1987年，曲尼（顿迥扎益西多吉的女婿）及妻子德庆率领当地群众重建了喇嘛岭寺。此后，曲尼长期担任喇嘛岭寺的住持。2011年前后，喇嘛岭寺进行了新殿的扩建工程，当地群众每天自发到工地劳动，自备干粮，不要报酬。该寺住持曲尼在周边群众心目中德高望重。曲尼喜欢种花草，还养了一只小狗。喇嘛岭寺的小院内，都是曲尼和僧尼们共同种植的花草和蔬菜，饲养的各类小动物。曲尼喜欢将喇嘛岭寺比作休闲娱乐的公园，希望人们可以不分信仰和民族，无拘无束地来到寺院做自己喜欢的事情。在曲尼的带领下，当地群众积极捐赠善款，救助灾区，如2005年印度洋海啸，汶川大地震，玉树地震，舟曲泥石流等。几年间，喇嘛岭寺累积捐赠的善款达到44万人民币。此外，他们还捐赠了牲畜及粮食。2011年10月，喇嘛岭寺管理委员会进驻了喇嘛岭寺。此后，喇嘛岭寺被评为2011年“首届全国创建和谐寺观教堂先进集体”，曲尼本人被评为“全国爱国守法先进僧尼”。喇嘛岭寺内，尼姑和喇嘛一同诵经。这在其他藏传佛教寺庙中并不多见。喇嘛岭寺门口的两个石狮旁边，竖立着男女生殖器的木质模型。原西藏社会科学院院长、藏学家平措次仁和藏学家恰白·次旦平措认为，藏传佛教寺院供奉生殖器，与苯教自然崇拜关系很大，后来藏传佛教宁玛派密宗吸收了苯教的部分教义，将铜制、木制的男性生殖器供奉在寺院内以避邪镇妖魔，但同时供奉男女生殖器唯见于喇嘛岭寺。喇嘛岭寺主殿呈塔形，共三层，分别为化身堂、报身堂、法身堂，高20米，内径10余米。主殿底层殿外屋檐为二十角，二、三层殿外屋檐为八角，是据莲花生的禅座设计，上面覆金顶。四面墙体分别以白、蓝、红、绿四种颜色涂色。喇嘛岭寺内壁画十分精美。喇嘛岭寺主供宁玛派创始人莲花生塑像。经堂供奉释迦牟尼塑像。喇嘛岭寺内还有莲花生的践石遗迹。,0,wiki
001年）。,0,wiki
物种因栖息地减少而受到威胁。,0,wiki
